gcm,period_scenario,temp_ch_ipcc,mass_remaining
gfdl-esm4,2061-2080_ssp585,3.048039247761285,31.430545229676543
gfdl-esm4,2061-2080_ssp585,3.048039247761285,47.833051825791806
gfdl-esm4,2061-2080_ssp585,3.048039247761285,24.11313493828952
gfdl-esm4,2061-2080_ssp585,3.048039247761285,14.062940096321416
mri-esm2-0,2061-2080_ssp370,3.105613246951532,23.74157156432236
mri-esm2-0,2061-2080_ssp370,3.105613246951532,33.39337123612477
mri-esm2-0,2061-2080_ssp370,3.105613246951532,16.32189007291081
mri-esm2-0,2061-2080_ssp370,3.105613246951532,8.73114462064149
ukesm1-0-ll,2041-2060_ssp370,3.414119753355767,24.36451881949302
ukesm1-0-ll,2041-2060_ssp370,3.414119753355767,30.797762951090235
ukesm1-0-ll,2041-2060_ssp370,3.414119753355767,13.583162547042178
ukesm1-0-ll,2041-2060_ssp370,3.414119753355767,7.950655966632135
mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,27.69182564827902
mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,42.15799743674224
mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,29.071963022417616
mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,14.904008880187238
ipsl-cm6a-lr,2061-2080_ssp370,3.5131147480935234,20.9553639155086
ipsl-cm6a-lr,2061-2080_ssp370,3.5131147480935234,29.91547449423411
ipsl-cm6a-lr,2061-2080_ssp370,3.5131147480935234,10.70048359319528
ipsl-cm6a-lr,2061-2080_ssp370,3.5131147480935234,7.711358502247776
gfdl-esm4,2081-2100_ssp370,3.532319114202964,30.14574489888564
gfdl-esm4,2081-2100_ssp370,3.532319114202964,44.42515847970304
gfdl-esm4,2081-2100_ssp370,3.532319114202964,24.899569381148748
gfdl-esm4,2081-2100_ssp370,3.532319114202964,13.486163678061397
mri-esm2-0,2061-2080_ssp585,3.541685753482952,22.171812397327678
mri-esm2-0,2061-2080_ssp585,3.541685753482952,28.525292920771623
mri-esm2-0,2061-2080_ssp585,3.541685753482952,14.522448731760264
mri-esm2-0,2061-2080_ssp585,3.541685753482952,7.035661521552036
ukesm1-0-ll,2041-2060_ssp585,3.646967337572662,23.666481870002283
ukesm1-0-ll,2041-2060_ssp585,3.646967337572662,24.811982139854376
ukesm1-0-ll,2041-2060_ssp585,3.646967337572662,9.423081227179258
ukesm1-0-ll,2041-2060_ssp585,3.646967337572662,8.221107772157206
mri-esm2-0,2081-2100_ssp370,3.811452139882864,20.408200976796703
mri-esm2-0,2081-2100_ssp370,3.811452139882864,28.293229977921087
mri-esm2-0,2081-2100_ssp370,3.811452139882864,13.125871840669385
mri-esm2-0,2081-2100_ssp370,3.811452139882864,5.4457658226947485
mpi-esm1-2-hr,2081-2100_ssp585,3.9907986846486527,24.481981538237783
mpi-esm1-2-hr,2081-2100_ssp585,3.9907986846486527,38.90233660852152
mpi-esm1-2-hr,2081-2100_ssp585,3.9907986846486527,27.12125762973337
mpi-esm1-2-hr,2081-2100_ssp585,3.9907986846486527,12.63622677515446
gfdl-esm4,2081-2100_ssp585,4.001455331400752,24.91282367197361
gfdl-esm4,2081-2100_ssp585,4.001455331400752,32.48210803840868
gfdl-esm4,2081-2100_ssp585,4.001455331400752,18.43162869449348
gfdl-esm4,2081-2100_ssp585,4.001455331400752,9.861038109052677
ipsl-cm6a-lr,2061-2080_ssp585,4.16009837781178,16.528552709333386
ipsl-cm6a-lr,2061-2080_ssp585,4.16009837781178,17.903718589195268
ipsl-cm6a-lr,2061-2080_ssp585,4.16009837781178,7.870396178423475
ipsl-cm6a-lr,2061-2080_ssp585,4.16009837781178,5.65760991974455
ukesm1-0-ll,2061-2080_ssp370,4.439976778002009,17.44013990776651
ukesm1-0-ll,2061-2080_ssp370,4.439976778002009,12.090478280435304
ukesm1-0-ll,2061-2080_ssp370,4.439976778002009,4.325168095880784
ukesm1-0-ll,2061-2080_ssp370,4.439976778002009,5.638983342227706
mri-esm2-0,2081-2100_ssp585,4.5943250252311145,16.415385463033704
mri-esm2-0,2081-2100_ssp585,4.5943250252311145,24.440468501502504
mri-esm2-0,2081-2100_ssp585,4.5943250252311145,8.159687993592224
mri-esm2-0,2081-2100_ssp585,4.5943250252311145,5.286856126470695
ipsl-cm6a-lr,2081-2100_ssp370,4.677751174879019,15.356563364970702
ipsl-cm6a-lr,2081-2100_ssp370,4.677751174879019,17.36262841324611
ipsl-cm6a-lr,2081-2100_ssp370,4.677751174879019,6.380198275189911
ipsl-cm6a-lr,2081-2100_ssp370,4.677751174879019,5.683836248394159
ukesm1-0-ll,2061-2080_ssp585,5.23054329301376,16.081657462248593
ukesm1-0-ll,2061-2080_ssp585,5.23054329301376,10.433280861284963
ukesm1-0-ll,2061-2080_ssp585,5.23054329301376,3.222536243789806
ukesm1-0-ll,2061-2080_ssp585,5.23054329301376,3.833604248071022
ukesm1-0-ll,2081-2100_ssp370,5.840495049230714,11.7307116754262
ukesm1-0-ll,2081-2100_ssp370,5.840495049230714,6.68320241722346
