area_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
>100 km2,962,387240.951,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,0.3298987037354108,0.19724160308370364,0.3601409869275607,0.14803796636397076,0.3814257956927374,0.7016606454653649,0.13028126917070124,0.730558354955281,0.08353569272875139,0.7290095488806546,0.4583132542423905,0.26148009505888203,0.5170571326983278,0.18372766552936962,0.5150264100240088
>100 km2,962,387240.951,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,0.22626788398904696,0.18484498612580044,0.2070558225877972,0.11918887948455485,0.26588863372256394,0.7016606454653649,0.13028126917070124,0.730558354955281,0.08353569272875139,0.7290095488806546,0.3159173444163987,0.25386550656356416,0.2651574570841151,0.15622796136366962,0.35993333183871995
>100 km2,962,387240.951,49,mri-esm2-0,1851-1870_hist,0.190948213,0.7224764132460436,0.20195987224911946,0.7306121023871357,0.1890193965656995,0.7728699476460641,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,1.0685383094618033,0.2727150390706096,1.0454456864696158,0.19757219722959563,1.118219273835537
>100 km2,962,387240.951,50,mri-esm2-0,1901-1920_hist,0.252478266,0.6979749769710907,0.18767997034635284,0.7326546057899355,0.12372703225930826,0.7337045746785973,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,1.0270283865848042,0.23926966524851062,1.0491719301572209,0.10977091841372077,1.054460999711464
>100 km2,962,387240.951,51,mri-esm2-0,1951-1970_hist,0.382652065,0.6889904775691587,0.1860763438074746,0.7098758082256056,0.1392098646855695,0.731450623128979,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,1.0138202020997358,0.2338125507779202,1.022072189772902,0.1831222615588679,1.0501797366090833
>100 km2,962,387240.951,52,mri-esm2-0,1995-2014_hist,0.922248887,0.5855000434935514,0.1839433055574419,0.5936900339462811,0.12494724924094502,0.6058761107259194,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,0.8484846995365337,0.20778847523269253,0.8388608485908523,0.11476934879988071,0.856630653384326
>100 km2,962,387240.951,53,mri-esm2-0,2021-2040_ssp126,1.72632431,0.3704915554119506,0.184960808391846,0.3129455309280008,0.11318794354098029,0.3822077909261428,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,0.5337861749013336,0.23927095611817148,0.4802121796014476,0.15037223267876876,0.5398964597324364
>100 km2,962,387240.951,54,mri-esm2-0,2041-2060_ssp126,1.996245332,0.34490632674064303,0.20397947657514343,0.367771027980836,0.12585423367246396,0.3949191677489459,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,0.4968471459249099,0.2765482403144894,0.5373891284319805,0.16663220826811076,0.5582891280828901
>100 km2,962,387240.951,55,mri-esm2-0,2061-2080_ssp126,2.09126599,0.34564914069321406,0.20502610870485938,0.3800784097489755,0.13002847386258315,0.3825485484782621,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,0.5000653608624726,0.2807561719888413,0.5250640748251406,0.18026532860567288,0.5383603213889566
>100 km2,962,387240.951,56,mri-esm2-0,2081-2100_ssp126,1.94778826,0.3872197656367328,0.1836775084437732,0.3726539286616914,0.11335156147647762,0.41784141456081225,0.6827330469394597,0.12081340618535417,0.6956352691078564,0.06934560821486307,0.6998951743028176,0.5614737320586207,0.24031578534753023,0.5405482633225698,0.1409765185144298,0.5929718629606713
>100 km2,962,387240.951,57,mri-esm2-0,2021-2040_ssp370,1.705488886,0.43190965642890145,0.18525844533625835,0.4767947579117958,0.1359126155594535,0.4639852830003759,0.6932159745700104,0.1232806988703462,0.7241189614808571,0.08080737219451223,0.7184248666308307,0.612846342526523,0.23461313654926244,0.6349460978449358,0.1537019038589148,0.6397893264876202
>100 km2,962,387240.951,58,mri-esm2-0,2041-2060_ssp370,2.404955866,0.30889715694933206,0.19784369214652142,0.2863505995154728,0.13309496418225886,0.32250346422873294,0.6932159745700104,0.1232806988703462,0.7241189614808571,0.08080737219451223,0.7184248666308307,0.4476118085451753,0.27778068904188535,0.42559727782101386,0.17644562927323504,0.45893135795924683
>100 km2,962,387240.951,59,mri-esm2-0,2061-2080_ssp370,3.105613809,0.21034276494384802,0.20854112985517628,0.1231621251265631,0.1231621251265631,0.2084145320432785,0.6932159745700104,0.1232806988703462,0.7241189614808571,0.08080737219451223,0.7184248666308307,0.3036987507738549,0.2885637416792056,0.1921046583719952,0.18995754039045953,0.29567265184423025
>100 km2,962,387240.951,60,mri-esm2-0,2081-2100_ssp370,3.811452497,0.15413438192541676,0.1738575801627411,0.0937468276933138,0.0937468276933138,0.1621243982116317,0.6932159745700104,0.1232806988703462,0.7241189614808571,0.08080737219451223,0.7184248666308307,0.21627839655021058,0.23785539394459077,0.12378628610442585,0.12378628610442585,0.2205898805534776
>100 km2,962,387240.951,61,mri-esm2-0,2021-2040_ssp585,1.911734937,0.3736787683915126,0.18774209390311775,0.3821685125969321,0.11890081204365427,0.40687162675097943,0.6831622144491759,0.12005161266017805,0.7067760498381747,0.0770278861349124,0.7020244284788423,0.5361718663243975,0.24132448249243063,0.5422617601022869,0.15350760010708236,0.5719408789729071
>100 km2,962,387240.951,62,mri-esm2-0,2041-2060_ssp585,2.687007085,0.22497647768467804,0.19225281044694553,0.2400325943160865,0.14951849700067293,0.24763272104969514,0.6831622144491759,0.12005161266017805,0.7067760498381747,0.0770278861349124,0.7020244284788423,0.3218863600392316,0.26556090321192877,0.3443892198253735,0.21303918633330893,0.3473038426239396
>100 km2,962,387240.951,63,mri-esm2-0,2061-2080_ssp585,3.541685939,0.18096618920946167,0.19847835261482552,0.08395913269792829,0.08395913269792829,0.17444964661833945,0.6831622144491759,0.12005161266017805,0.7067760498381747,0.0770278861349124,0.7020244284788423,0.26529843147178983,0.27487280448245943,0.1325541178061489,0.1325541178061489,0.2552141641883122
>100 km2,962,387240.951,64,mri-esm2-0,2081-2100_ssp585,4.594325176,0.08610144746327085,0.1361371227594885,0.0033283886926864,0.0033283886926864,0.08498017145535826,0.6831622144491759,0.12005161266017805,0.7067760498381747,0.0770278861349124,0.7020244284788423,0.12333340654436846,0.19065497318503277,0.0047092550652338555,0.0047092550652338555,0.11890871232051888
>100 km2,962,387240.951,65,ukesm1-0-ll,1851-1870_hist,0.373094842,0.6627823578530446,0.1795200224414095,0.6987247199642564,0.11288295199197107,0.6950167101407175,0.6882143590142965,0.1269376193442263,0.7188892793151821,0.08079499231348342,0.7130737521552087,0.9702251760988871,0.23352135756680636,1.0205769225465349,0.10228445231665534,0.9857187293972712
