tidewater_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
land-terminating,212303,424267.549,67,ukesm1-0-ll,1951-1970_hist,0.23742077,0.7892489683785378,0.1854545161991183,0.8477753529497832,0.0889328459217884,0.6775120703064437,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,1.5011535084035896,0.42305024560591953,1.5439303316795119,0.22344469523716648,1.1766578834618082
land-terminating,212303,424267.549,68,ukesm1-0-ll,1995-2014_hist,1.058767333,0.6064643920748594,0.2128737932404077,0.6310223315508261,0.14695284389874874,0.5053450736008498,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,1.1369687692167179,0.39834104055884884,1.1623344282602464,0.2710248958216115,0.8435634939810619
land-terminating,212303,424267.549,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,0.27770290038056106,0.2431856143753903,0.2347742286323417,0.1767229294923586,0.26712702814863987,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,0.5127143040327552,0.4498851103698741,0.43163248980018604,0.3157680234730618,0.42817835189983594
land-terminating,212303,424267.549,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,0.16266946338760727,0.22586806175403815,0.0536424256132067,0.0536424256132067,0.19079349114246283,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,0.29704975873825046,0.41814205508564034,0.10432422421920057,0.10432422421920057,0.29973904196080203
land-terminating,212303,424267.549,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,0.12646223942234605,0.20459705015206764,0.0,0.0,0.16202071149582858,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,0.22864393059017132,0.37238934880967506,0.0,0.0,0.25347299979839955
land-terminating,212303,424267.549,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,0.09747262501015272,0.1825570603999088,0.0,0.0,0.1339914426327641,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,0.17769906121896825,0.3387878162410678,0.0,0.0,0.21010183294440402
land-terminating,212303,424267.549,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,0.2830576300119641,0.2524124706242277,0.2367012145354683,0.1829353858383219,0.2725917976242131,0.5364154411848732,0.09073536459833541,0.5332845775976287,0.04015232706496241,0.5930560740533499,0.5232883106308049,0.4693376876333255,0.4373078880747699,0.32654795139334775,0.4418361884271735
land-terminating,212303,424267.549,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,0.05443194390581682,0.13905776440563564,0.0,0.0,0.1258370837391468,0.5364154411848732,0.09073536459833541,0.5332845775976287,0.04015232706496241,0.5930560740533499,0.09752333215314178,0.251075901180791,0.0,0.0,0.1971307250765432
land-terminating,212303,424267.549,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,0.02134473277809465,0.09480117781490352,0.0,0.0,0.07154186287551977,0.5364154411848732,0.09073536459833541,0.5332845775976287,0.04015232706496241,0.5930560740533499,0.0371732558611926,0.1707485819400156,0.0,0.0,0.11259778207040246
land-terminating,212303,424267.549,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,0.004466526615685092,0.04198364607815767,0.0,0.0,0.028331252433332985,0.5364154411848732,0.09073536459833541,0.5332845775976287,0.04015232706496241,0.5930560740533499,0.007436837703348489,0.07264274276525282,0.0,0.0,0.043597950274575935
land-terminating,212303,424267.549,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,0.2692421120040327,0.24416870508066993,0.2211046071931126,0.17656172780911308,0.25664795213440184,0.5363478014305417,0.08985709628594016,0.5334580264160519,0.03936278890149808,0.5933247453461026,0.4971515421492603,0.4504551401882845,0.4121214027120981,0.32099197423482206,0.41106348658416547
land-terminating,212303,424267.549,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,0.060095904912301316,0.15215066858259158,0.0,0.0,0.12774528057593604,0.5363478014305417,0.08985709628594016,0.5334580264160519,0.03936278890149808,0.5933247453461026,0.1069231295101258,0.27165186768179617,0.0,0.0,0.20058670979959434
land-terminating,212303,424267.549,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,0.01166503061872287,0.07119201110341217,0.0,0.0,0.04602982224418618,0.5363478014305417,0.08985709628594016,0.5334580264160519,0.03936278890149808,0.5933247453461026,0.02068272682112598,0.13185247656547538,0.0,0.0,0.07182516349166754
land-terminating,212303,424267.549,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,0.0008850779073020394,0.015182745827292121,0.0,0.0,0.012526821549394192,0.5363478014305417,0.08985709628594016,0.5334580264160519,0.03936278890149808,0.5933247453461026,0.0013830437509993834,0.022293689719570624,0.0,0.0,0.018906506872697976
