RGIId,AAR_mean,AAR_steady,disequilibrium
RGI60-13.01507,0.293234844,0.398708283,0.735462133
RGI60-13.01509,0.349218017,0.282935625,1.234266689
RGI60-13.01510,0.910734547,,
RGI60-13.01512,0.625860736,0.739903171,0.845868433
RGI60-13.01513,0.528383071,0.463522437,1.13992987
RGI60-13.01514,0.701085587,0.859555693,0.815637186
RGI60-13.01515,0.373686443,0.548571718,0.681198885
RGI60-13.01522,0.546719619,0.6618966,0.825989465
RGI60-13.01526,0.571218557,0.592012845,0.964875275
RGI60-13.01527,0.404886785,0.558193755,0.725351692
RGI60-13.01530,0.683782218,0.631387475,1.0829835
RGI60-13.01531,0.503592261,0.514055126,0.979646414
RGI60-13.01536,0.558829998,0.558813894,1.000028818
RGI60-13.01554,0.865143524,0.45134971,1.916792025
RGI60-13.01558,0.494757655,0.476577771,1.038146731
RGI60-13.01562,0.614945073,0.626949835,0.980852118
RGI60-13.01563,0.833212616,0.751017664,1.109444765
RGI60-13.01568,0.715251953,0.809596268,0.883467454
RGI60-13.01569,0.618405306,0.638970157,0.967815632
RGI60-13.01570,0.93312303,0.822483811,1.134518416
RGI60-13.01572,0.648139007,0.510665746,1.269203997
RGI60-13.01573,0.854916996,0.624098916,1.36984214
RGI60-13.01577,0.798906952,0.859084535,0.9299515
RGI60-13.01578,0.741773899,,
RGI60-13.01579,0.835534323,,
RGI60-13.01582,0.723639149,0.733256014,0.986884709
RGI60-13.01586,0.397875136,0.581935548,0.68370997
RGI60-13.01601,0.84919754,0.75789534,1.120468085
RGI60-13.01602,0.524251098,0.569895329,0.919907694
RGI60-13.01603,0.175313054,,
RGI60-13.01605,0.628994263,0.665949295,0.94450774
RGI60-13.01606,0.823762487,0.756279248,1.089230584
RGI60-13.01607,0.751292478,0.698476308,1.075616266
RGI60-13.01608,0.840432742,0.831769888,1.010414965
RGI60-13.01611,0.216857294,,
RGI60-13.01612,0.652991587,0.796120964,0.820216546
RGI60-13.01614,0.832395033,0.516411615,1.611882866
RGI60-13.01615,0.537582452,0.543502892,0.989106885
RGI60-13.01616,0.81305808,,
RGI60-13.01620,0.496372719,0.688612268,0.72083049
RGI60-13.01621,0.799644051,0.765621936,1.044437225
RGI60-13.01638,0.635162074,,
RGI60-13.01640,0.760057166,0.727630022,1.044565429
RGI60-13.01642,0.675022016,0.498199879,1.354922081
RGI60-13.01645,0.454966487,0.91047845,0.499700446
RGI60-13.01655,0.352504412,0.339102538,1.039521597
RGI60-13.01656,0.533758907,0.350293154,1.523749182
RGI60-13.01658,0.721993426,0.508023376,1.421181505
RGI60-13.01663,0.565281357,0.790130401,0.71542793
RGI60-13.01667,0.564001623,0.736127048,0.766174295
RGI60-13.01670,0.327198047,0.300270955,1.08967598
RGI60-13.01671,0.762056082,0.722828619,1.054269383
RGI60-13.01674,0.467089484,0.750938214,0.622007877
RGI60-13.01677,0.468209502,0.687420742,0.681110524
RGI60-13.01678,0.52302768,0.298169751,1.754127235
RGI60-13.01694,0.649230476,0.461685418,1.406218282
RGI60-13.01707,0.457370912,0.864046359,0.529336079
RGI60-13.01712,0.670348597,0.658204986,1.018449589
RGI60-13.01717,0.916289961,0.797488264,1.148969838
RGI60-13.01733,0.70658186,0.688667311,1.026013357
RGI60-13.01742,0.81767509,0.769582398,1.062491934
RGI60-13.01746,0.825136739,0.795226083,1.03761277
RGI60-13.01749,0.708665115,0.780359122,0.908126907
RGI60-13.01760,0.518376208,0.549939981,0.94260506
RGI60-13.01763,0.655342516,0.653251369,1.003201138
RGI60-13.01769,0.323187271,0.298097188,1.084167461
RGI60-13.01772,0.708151625,0.635643454,1.114070507
RGI60-13.01794,0.416810924,0.234741514,1.775616585
RGI60-13.01798,0.386784387,0.402066904,0.961990112
RGI60-13.01799,0.708984186,0.696672058,1.017672774
RGI60-13.01804,0.630143774,0.591362972,1.065578678
RGI60-13.01808,0.677074438,0.56750895,1.193063894
RGI60-13.01809,0.925887822,0.846218903,1.094146939
RGI60-13.01810,0.471963291,0.431032565,1.094959707
RGI60-13.01823,0.609489663,0.602280893,1.011969117
RGI60-13.01828,0.612700876,0.781460745,0.784045622
RGI60-13.01834,0.84733046,0.781994138,1.083550911
RGI60-13.01835,0.329885612,0.39358668,0.838152379
RGI60-13.01836,0.630935884,0.312165919,2.021155563
RGI60-13.01837,0.712776773,0.66447641,1.072689357
RGI60-13.01838,0.636447609,0.620304474,1.026024534
RGI60-13.01839,0.575217784,0.509510194,1.128962268
RGI60-13.01840,0.557614519,0.465954077,1.196715613
RGI60-13.01841,0.700084445,0.614517278,1.139242899
RGI60-13.01848,0.662968401,0.676576802,0.979886391
RGI60-13.01852,0.591064168,0.655919739,0.901122702
RGI60-13.01853,0.729346697,0.534489168,1.36456778
RGI60-13.01854,0.559166954,0.223460256,2.502310535
RGI60-13.01855,0.803497158,0.579973822,1.385402458
RGI60-13.01856,0.785164038,0.500846483,1.567674057
RGI60-13.01857,0.708553567,0.069464144,10.20027784
RGI60-13.01858,0.678634397,0.579652652,1.170760445
RGI60-13.01863,0.618504431,,
RGI60-13.01864,0.551501844,0.307949093,1.790886407
RGI60-13.01866,0.852636437,0.845874536,1.007993976
RGI60-13.01867,0.845322441,,
RGI60-13.01869,0.699915957,0.766596777,0.913017089
RGI60-13.01870,0.772045397,0.733825062,1.052083714
RGI60-13.01871,0.71106073,0.70727031,1.005359224
RGI60-13.01873,0.65763744,0.598251962,1.099264995
RGI60-13.01875,0.721339637,0.788049119,0.915348574
RGI60-13.01877,0.594241788,0.413130454,1.438387759
RGI60-13.01878,0.837773806,0.865159472,0.968346107
RGI60-13.01882,0.685428695,0.602018216,1.138551422
RGI60-13.01883,0.800340464,0.863811544,0.926522075
RGI60-13.01890,0.641989349,0.739161557,0.868537254
RGI60-13.01891,0.706839116,0.556950276,1.269124276
RGI60-13.01893,0.623491543,0.658694791,0.946556055
RGI60-13.01894,0.814380177,0.766372458,1.062642803
RGI60-13.01895,0.895665165,0.827330635,1.082596398
RGI60-13.01896,0.651471516,0.245268263,2.656159051
RGI60-13.01897,0.813420514,0.595384887,1.366209542
RGI60-13.01907,0.647657654,0.390874591,1.656944884
RGI60-13.01920,0.654044496,0.682356439,0.958508571
RGI60-13.01921,0.507079004,0.526060117,0.963918358
RGI60-13.01926,0.907568755,0.842254774,1.077546585
RGI60-13.01933,0.533666569,0.880553291,0.60605823
RGI60-13.01935,0.481950063,0.557437651,0.86458111
RGI60-13.01936,0.839825792,,
RGI60-13.01937,0.587790746,0.431273115,1.362919983
RGI60-13.01938,0.663395859,0.482865892,1.373871853
RGI60-13.01940,0.979743389,,
RGI60-13.01941,0.877151709,,
RGI60-13.01942,0.533741746,0.478213931,1.116115011
RGI60-13.01944,0.801278906,0.657758748,1.218195741
RGI60-13.01946,0.7454875,0.838654551,0.888908906
RGI60-13.01948,0.841963395,0.768562125,1.095504667
RGI60-13.01949,0.684446224,0.57026027,1.200234803
RGI60-13.01952,0.585510538,,
RGI60-13.01953,0.666323931,0.729700615,0.913147005
RGI60-13.01954,0.541204504,0.577568174,0.937040038
RGI60-13.01955,0.723393828,0.685605352,1.055116951
RGI60-13.01956,0.381318569,0.556408327,0.685321465
RGI60-13.01958,0.857236843,0.56060178,1.529136855
RGI60-13.01960,0.863623536,0.855581497,1.0093995
RGI60-13.01961,0.731492782,0.518981891,1.409476504
RGI60-13.01963,0.665329371,0.716934225,0.9280201
RGI60-13.01964,0.699448015,0.702308272,0.995927348
RGI60-13.01966,0.7466745,0.730868648,1.021626118
RGI60-13.01968,0.515687198,0.49447501,1.042898402
RGI60-13.01969,0.631586128,0.636601353,0.992121874
RGI60-13.01973,0.702430623,,
RGI60-13.01976,0.703707507,,
RGI60-13.01977,0.48883574,0.509248426,0.959916054
RGI60-13.01979,0.728889367,0.697624145,1.044816714
RGI60-13.01980,0.720268454,0.788935829,0.912962027
RGI60-13.01981,0.683845648,0.585672877,1.167623898
RGI60-13.01982,0.532097275,0.514752116,1.03369614
RGI60-13.01983,0.759367706,0.759519566,0.999800058
RGI60-13.01984,0.52023861,0.574711409,0.905217125
RGI60-13.01987,0.609892903,0.599893791,1.016668137
RGI60-13.01988,0.681841943,0.678085671,1.005539523
RGI60-13.01989,0.645361843,0.614691789,1.049895011
RGI60-13.01990,0.727851407,0.580346114,1.254167797
RGI60-13.01991,0.737631294,0.686502391,1.074477386
RGI60-13.01993,0.69156798,0.531567591,1.300997262
RGI60-13.01995,0.752066463,0.901842693,0.833922001
RGI60-13.01996,0.644406249,0.671863982,0.959132007
RGI60-13.01998,0.733566083,0.14573057,5.033714481
RGI60-13.01999,0.556901038,0.77497689,0.718603413
RGI60-13.02000,0.648981213,0.749296247,0.866120997
RGI60-13.02015,0.758814899,0.751062122,1.010322418
RGI60-13.02021,0.862001295,0.623874989,1.381689136
RGI60-13.02024,0.592082123,0.589293858,1.004731536
RGI60-13.02027,0.766898995,0.757531077,1.012366381
RGI60-13.02037,0.804031681,0.497765039,1.615283553
RGI60-13.02041,0.413671756,0.35510246,1.164936329
RGI60-13.02048,0.830732723,0.873969583,0.950528187
RGI60-13.02055,0.758320147,0.769655166,0.985272601
RGI60-13.02067,0.790463712,0.869166806,0.909449955
RGI60-13.02080,0.530254293,0.634059011,0.8362854
RGI60-13.02084,0.657120429,0.676312135,0.971623005
RGI60-13.02085,0.739958232,0.7438665,0.994746009
RGI60-13.02091,0.487640914,0.470239217,1.037006051
RGI60-13.02106,0.746131415,0.484992191,1.538440058
RGI60-13.02110,0.802487147,0.572893688,1.40076102
RGI60-13.02114,0.640434882,0.299929635,2.135283769
RGI60-13.02117,0.829085913,0.748185884,1.108128249
RGI60-13.02122,0.707348935,0.717497401,0.985855745
RGI60-13.02128,0.670392391,,
RGI60-13.02129,0.303904372,0.323593668,0.939154262
RGI60-13.02130,0.702240541,0.684516563,1.025892694
RGI60-13.02132,0.569234357,0.42610198,1.33591108
RGI60-13.02141,0.629165005,0.634373643,0.991789322
RGI60-13.02152,0.618807188,,
RGI60-13.02162,0.649737887,0.717039129,0.90614007
RGI60-13.02163,0.806671807,0.761502404,1.059316165
RGI60-13.02172,0.631341921,,
RGI60-13.02176,0.295256645,0.299277084,0.986566164
RGI60-13.02177,0.766960893,0.864864526,0.88679888
RGI60-13.02179,0.477176973,0.100316754,4.75670268
RGI60-13.02180,0.74058246,0.514930072,1.438219481
RGI60-13.02182,0.55874574,0.502225712,1.112539095
RGI60-13.02185,0.553091862,0.671698541,0.823422754
RGI60-13.02187,0.617023981,0.642363679,0.960552412
RGI60-13.02188,0.523115645,0.61838478,0.845938746
RGI60-13.02191,0.54109826,0.617690508,0.876002226
RGI60-13.02192,0.560346156,0.642394468,0.872277369
RGI60-13.02195,0.979002436,,
RGI60-13.02197,0.715380004,0.543481565,1.316291205
RGI60-13.02198,0.961081806,,
RGI60-13.02202,0.864988307,0.597942034,1.446608965
RGI60-13.02207,0.705881846,0.664163826,1.062812847
RGI60-13.02208,0.824851209,0.558643224,1.476525936
RGI60-13.02216,0.675997678,0.726899126,0.929974537
RGI60-13.02217,0.793781038,0.807761786,0.982691991
RGI60-13.02221,0.765830974,0.602398379,1.271303178
RGI60-13.02222,0.466955648,0.438982332,1.063723101
RGI60-13.02223,0.5463318,0.574855668,0.950380818
RGI60-13.02225,0.463343534,0.399483987,1.159855085
RGI60-13.02239,0.740825754,0.774788074,0.956165664
RGI60-13.02263,0.737091065,0.560839163,1.314264613
RGI60-13.02264,0.744114286,0.665115704,1.118774194
RGI60-13.02278,0.74659939,0.557573839,1.339014382
RGI60-13.02279,0.669035776,0.49591681,1.349088723
RGI60-13.02288,0.630081692,0.214084474,2.943145202
RGI60-13.02289,0.732353474,0.154816158,4.730471812
RGI60-13.02295,0.512985222,,
RGI60-13.02297,0.721657629,0.556005652,1.297932182
RGI60-13.02313,0.680645948,0.667424718,1.019809321
RGI60-13.02315,0.923880849,0.871886083,1.059634815
RGI60-13.02327,0.862924733,0.578659232,1.491248537
RGI60-13.02348,0.68779554,0.673735751,1.020868403
RGI60-13.02361,0.744971477,0.597425318,1.246970048
RGI60-13.02365,0.674235117,0.467833089,1.441187323
RGI60-13.02367,0.645948928,0.702153942,0.919953431
RGI60-13.02368,0.619005635,0.113752631,5.441681938
RGI60-13.02376,0.668774201,0.781120308,0.856173107
RGI60-13.02380,0.840027144,0.896077116,0.937449612
RGI60-13.02384,0.604686252,0.340432612,1.776228925
RGI60-13.02390,0.652893915,0.614379313,1.062688638
RGI60-13.02392,0.730434301,0.719599437,1.015056799
RGI60-13.02393,0.498794035,0.598376083,0.833579499
RGI60-13.02396,0.561703647,0.609504759,0.92157385
RGI60-13.02398,0.473395183,0.419540633,1.128365518
RGI60-13.02410,0.642593194,0.624619653,1.028775177
RGI60-13.02411,0.536035555,0.525500137,1.020048363
RGI60-13.02413,0.686016824,0.051900785,13.21785063
RGI60-13.02414,0.66125476,0.669053484,0.988343646
RGI60-13.02420,0.485251337,0.063204883,7.677434271
RGI60-13.02425,0.668675619,0.28738641,2.326747526
RGI60-13.02426,0.444865388,0.648419623,0.686076381
RGI60-13.02432,0.724152433,0.336794638,2.150130527
RGI60-13.02434,0.641780469,0.581647883,1.103383143
RGI60-13.02439,0.730292781,0.54279046,1.345441445
RGI60-13.02442,0.666079621,0.68360949,0.974356897
RGI60-13.02443,0.636818666,0.502145942,1.268194388
RGI60-13.02444,0.686443503,0.520527607,1.318745622
RGI60-13.02445,0.675600995,0.586477817,1.151963424
RGI60-13.02446,0.778419448,0.802648831,0.969813221
RGI60-13.02447,0.627897757,0.726318681,0.864493471
RGI60-13.02449,0.780859433,0.73813478,1.057881913
RGI60-13.02450,0.666589472,0.497836409,1.338972924
RGI60-13.02451,0.644971062,0.680163645,0.948258652
RGI60-13.02452,0.739862155,0.604414286,1.22409773
RGI60-13.02453,0.668169741,0.572133649,1.167856046
RGI60-13.02454,0.481190955,0.597269759,0.805650961
RGI60-13.02458,0.646189658,0.691898827,0.933936629
RGI60-13.02459,0.577579656,0.605279945,0.954235575
RGI60-13.02462,0.754191873,0.537284789,1.403709705
RGI60-13.02469,0.612966159,0.766348737,0.799852768
RGI60-13.02494,0.781196533,0.231760397,3.370707599
RGI60-13.02504,0.696789477,0.726207452,0.959490949
RGI60-13.02506,0.857797745,0.870884524,0.984973004
RGI60-13.02507,0.621913482,0.802381187,0.775084825
RGI60-13.02510,0.78783476,0.89788081,0.87743802
RGI60-13.02511,0.554485577,0.599340352,0.925159761
RGI60-13.02512,0.643028332,0.754301069,0.852482328
RGI60-13.02513,0.67147586,0.612792821,1.095763262
RGI60-13.02514,0.717722103,0.646928772,1.109429869
RGI60-13.02516,0.67524617,0.712983157,0.947071698
RGI60-13.02519,0.562317847,0.700161904,0.803125454
RGI60-13.02524,0.481021415,0.594687119,0.808864693
RGI60-13.02530,0.648518832,0.542213598,1.196057852
RGI60-13.02539,0.781094623,0.673993808,1.158904746
RGI60-13.02540,0.591270211,0.592553061,0.997835047
RGI60-13.02541,0.688328041,0.834641428,0.824699108
RGI60-13.02548,0.563606293,0.577839231,0.97536869
RGI60-13.02549,0.534194942,0.653638172,0.817263991
RGI60-13.02556,0.64075039,0.630393778,1.016428799
RGI60-13.02558,0.570790666,0.565275313,1.009756932
RGI60-13.02559,0.600176284,0.765543447,0.783987228
RGI60-13.02560,0.767780002,,
RGI60-13.02562,0.718936268,0.692491145,1.038188391
RGI60-13.02563,0.67857244,0.584662707,1.160622068
RGI60-13.02565,0.474696575,0.360095565,1.318251657
RGI60-13.02566,0.5864796,0.575192302,1.019623522
RGI60-13.02569,0.567862147,0.462980504,1.226535765
RGI60-13.02571,0.536430518,0.409135688,1.311131084
RGI60-13.02586,0.544161326,0.394176962,1.380500076
RGI60-13.02588,0.582258873,0.38205135,1.524033021
RGI60-13.02590,0.829014138,0.662490933,1.251359221
RGI60-13.02596,0.761068224,0.620865464,1.225818262
RGI60-13.02598,0.731712415,0.627208247,1.166617977
RGI60-13.02600,0.801417497,0.509154141,1.574017438
RGI60-13.02605,0.602727304,0.507517877,1.187598173
RGI60-13.02620,0.719664157,0.71661856,1.004249956
RGI60-13.02621,0.658845936,0.567437413,1.161090052
RGI60-13.02625,0.567363974,0.565781951,1.002796171
RGI60-13.02626,0.677533723,0.658065713,1.029583686
RGI60-13.02629,0.680667368,0.381384805,1.784725974
RGI60-13.02630,0.591365645,0.651012329,0.908378564
RGI60-13.02631,0.656715923,0.396920673,1.654526879
RGI60-13.02632,0.713030113,0.431963109,1.65067363
RGI60-13.02634,0.884314706,0.639547663,1.382719003
RGI60-13.02637,0.966333626,0.363838016,2.65594463
RGI60-13.02640,0.656879886,0.33299467,1.972643844
RGI60-13.02641,0.69345265,0.67731945,1.02381919
RGI60-13.02642,0.830162255,0.487904671,1.701484541
RGI60-13.02643,0.642698567,0.667455135,0.962909016
RGI60-13.02645,0.445290383,0.31342757,1.420712231
RGI60-13.02647,0.684144376,0.657907963,1.039878546
RGI60-13.02648,0.899957898,,
RGI60-13.02652,0.734930909,0.716225815,1.026116196
RGI60-13.02653,0.350905,0.096969647,3.618709679
RGI60-13.02654,0.754067493,0.476026621,1.584086814
RGI60-13.02655,0.475416053,0.251567039,1.889818531
RGI60-13.02656,0.683578639,,
RGI60-13.02657,0.741683251,0.711655802,1.04219378
RGI60-13.02658,0.816906289,0.664339738,1.2296514
RGI60-13.02659,0.381251157,0.244649996,1.558353412
RGI60-13.02660,0.735308639,0.579891254,1.268011261
RGI60-13.02663,0.559674677,0.553463185,1.011222954
RGI60-13.02664,0.694015708,0.200745092,3.457198883
RGI60-13.02666,0.538759446,0.687766491,0.783346461
RGI60-13.02674,0.831690168,0.800535861,1.038916817
RGI60-13.02675,0.734349101,0.559662063,1.312129497
RGI60-13.02681,0.730301468,0.705151875,1.035665498
RGI60-13.02687,0.6318796,0.494268741,1.27841303
RGI60-13.02689,0.584220421,,
RGI60-13.02691,0.688165702,0.482868975,1.425160318
RGI60-13.02707,0.528428527,0.515422803,1.025233117
RGI60-13.02709,0.520235827,0.569315306,0.913792097
RGI60-13.02712,0.646259933,0.699352359,0.924083439
RGI60-13.02713,0.572389145,0.805637049,0.710480167
RGI60-13.02727,0.784351155,0.597385281,1.312973687
RGI60-13.02728,0.714306259,0.613360355,1.164578462
RGI60-13.02730,0.652385203,0.803282387,0.812149268
RGI60-13.02744,0.656044101,0.22442576,2.923212118
RGI60-13.02745,0.730153769,0.665115383,1.097785118
RGI60-13.02748,0.498526859,0.441494443,1.129180372
RGI60-13.02760,0.772716023,0.056608843,13.65009396
RGI60-13.02763,0.760601291,0.274615722,2.769693177
RGI60-13.02768,0.564682122,0.397956213,1.418955412
RGI60-13.02769,0.645558646,0.654475248,0.986375952
RGI60-13.02770,0.540523851,0.156255115,3.459239413
RGI60-13.02771,0.676889377,0.625724521,1.08176898
RGI60-13.02774,0.702002981,0.593022037,1.183772165
RGI60-13.02775,0.905993448,0.921845637,0.982803858
RGI60-13.02778,0.703219143,0.246905315,2.848132874
RGI60-13.02786,0.695132864,0.684341978,1.015768265
RGI60-13.02789,0.673561003,0.453666816,1.484704147
RGI60-13.02790,0.418986857,0.41285676,1.014848
RGI60-13.02794,0.824493965,0.565686327,1.45751086
RGI60-13.02796,0.546577126,0.60321882,0.906100916
RGI60-13.02800,0.669736644,0.63306712,1.057923596
RGI60-13.02803,0.601461671,0.546670241,1.100227571
RGI60-13.02805,0.796717392,0.795734142,1.001235652
RGI60-13.02807,0.61443666,0.649501723,0.946012364
RGI60-13.02808,0.705095076,0.648156675,1.087846664
RGI60-13.02812,0.7939351,0.628543956,1.263133774
RGI60-13.02813,0.615611233,0.263757765,2.334002308
RGI60-13.02814,0.584455151,0.325194396,1.797248531
RGI60-13.02822,0.79991746,0.764606697,1.046181603
RGI60-13.02828,0.582808886,,
RGI60-13.02829,0.757439156,0.632776142,1.197009664
RGI60-13.02830,0.618897763,0.591495224,1.046327574
RGI60-13.02831,0.747469257,0.696370644,1.07337847
RGI60-13.02834,0.683091209,0.466868344,1.463134561
RGI60-13.02842,0.783466962,0.543131764,1.44249888
RGI60-13.02843,0.671164622,0.655880966,1.023302485
RGI60-13.02844,0.709913435,0.601319429,1.180592877
RGI60-13.02845,0.950202728,,
RGI60-13.02847,0.603633913,0.400941715,1.505540308
RGI60-13.02848,0.678560183,0.679383832,0.998787653
RGI60-13.02849,0.619264216,0.159026135,3.894103412
RGI60-13.02850,0.722030003,0.761149873,0.948604248
RGI60-13.02853,0.626980753,0.550483684,1.138963373
RGI60-13.02857,0.758713859,0.226616836,3.348003053
RGI60-13.02858,0.645405563,0.578420752,1.115806375
RGI60-13.02866,0.874190243,0.698086374,1.252266589
RGI60-13.02868,0.735943434,0.816590159,0.901239655
RGI60-13.02871,0.636863938,0.373339968,1.705855232
RGI60-13.02874,0.408220347,0.474170817,0.86091411
RGI60-13.02880,0.622334742,,
RGI60-13.02882,0.58840341,0.592652443,0.99283048
RGI60-13.02883,0.696997193,0.494391193,1.409809079
RGI60-13.02885,0.510068417,0.59893006,0.851632689
RGI60-13.02888,0.614634232,0.716224979,0.858158051
RGI60-13.02890,0.774712143,0.429208543,1.804978384
RGI60-13.02892,0.699769027,0.557963343,1.254148746
RGI60-13.02893,0.804754006,0.281241476,2.861434303
RGI60-13.02898,0.704150261,0.524338304,1.342931187
RGI60-13.02899,0.756326425,0.575495171,1.314218543
RGI60-13.02907,0.659459056,0.119198126,5.532461614
RGI60-13.02909,0.872198331,0.653920039,1.333799668
RGI60-13.02913,0.720109366,0.571596115,1.25982201
